"URI","Label","Context_Subject","Context_Object","ContextWeight"
"http://dbpedia.org/property/university.","university.","http://dbpedia.org/ontology/MartialArtist","http://dbpedia.org/ontology/University",1
"http://dbpedia.org/property/houseleader","houseleader","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/post9preceded","post9preceded","http://dbpedia.org/ontology/TimePeriod","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/post9preceded","post9preceded","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/attractions","attractions","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/attractions","attractions","http://dbpedia.org/ontology/VideoGame","http://dbpedia.org/ontology/AmusementParkAttraction",1
"http://dbpedia.org/property/unitname","unitname","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/Place",1
"http://dbpedia.org/property/post9preceded","post9preceded","http://dbpedia.org/ontology/TimePeriod","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/post9preceded","post9preceded","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/lastStopover","last stopover","http://dbpedia.org/ontology/Criminal","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/labelsAndPublishers","labels and publishers","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/mostConsecutiveWins","most consecutive wins","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/University",1
"http://dbpedia.org/property/birthPlaceJuly","birth place      July 17 ","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/country1LeaderName","country1 leader name","http://dbpedia.org/ontology/Country","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/directorOfFootballOperations","director of football operations","http://dbpedia.org/ontology/AustralianFootballTeam","http://dbpedia.org/ontology/AustralianRulesFootballPlayer",1
"http://dbpedia.org/property/name21a","name21a","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/name21a","name21a","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/honorifixSuffix","honorifix-suffix","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Award",1
"http://dbpedia.org/property/worldsteams","worldsteams","http://dbpedia.org/ontology/Skier","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/auxf","auxF","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/homeDistrict","home district","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/funder","funder","http://dbpedia.org/ontology/Magazine","http://dbpedia.org/ontology/Broadcaster",1
"http://dbpedia.org/property/parentChurch","parent church","http://dbpedia.org/ontology/Diocese","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/bird","Bird","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Bird",1
"http://dbpedia.org/property/batteryTechnology","battery technology","http://dbpedia.org/ontology/Device","http://dbpedia.org/ontology/Battery",1
"http://dbpedia.org/property/natitonality","natitonality","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/EthnicGroup",1
"http://dbpedia.org/property/welshLeagueCupFinal","Welsh League Cup Final","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/SoccerClub",1
"http://dbpedia.org/property/row36Text","row3-6-text","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/MilitaryConflict",1
"http://dbpedia.org/property/elevationRef","elevation ref","http://dbpedia.org/ontology/MountainPass","http://dbpedia.org/ontology/Town",1
"http://dbpedia.org/property/manOfTheMatch","man of the match","http://dbpedia.org/ontology/FootballMatch","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/memberOfParliament","Member of parliament","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/memberOfParliament","Member of parliament","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/memberOfParliament","Member of parliament","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/manOfTheMatch","man of the match","http://dbpedia.org/ontology/RugbyClub","http://dbpedia.org/ontology/RugbyPlayer",1
"http://dbpedia.org/property/row23Text","row2-3-text","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/Aircraft",1
"http://dbpedia.org/property/cuisine","cuisine","http://dbpedia.org/ontology/Food","http://dbpedia.org/ontology/Food",1
"http://dbpedia.org/property/comps","comps","http://dbpedia.org/ontology/RugbyClub","http://dbpedia.org/ontology/SoccerLeague",1
"http://dbpedia.org/property/nameQqq","name QQQ","http://dbpedia.org/ontology/SportsEvent","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/embedded","embedded","http://dbpedia.org/ontology/Museum","http://dbpedia.org/ontology/School",1
"http://dbpedia.org/property/totalAwardedPosthumously","total awarded posthumously","http://dbpedia.org/ontology/Award","http://dbpedia.org/ontology/MilitaryPerson",1
"http://dbpedia.org/property/placeOfCremation","place of cremation","http://dbpedia.org/ontology/MilitaryPerson","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/eraName","era name","http://dbpedia.org/ontology/Royalty","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/home21player","home21player","http://dbpedia.org/ontology/FootballMatch","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/shortform","shortform","http://dbpedia.org/ontology/GivenName","http://dbpedia.org/ontology/GivenName",1
"http://dbpedia.org/property/fmrManagerChernorMusaJallohHeadCoach((charlieWrightAndMusaKallon))League","Fmr Manager Chernor Musa Jalloh -   Head Coach ((Charlie Wright and Musa Kallon)) -   league","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/SoccerLeague",1
"http://dbpedia.org/property/elevationFootnotes","elevation footnotes","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Software",1
"http://dbpedia.org/property/newClub","New club","http://dbpedia.org/ontology/SoccerPlayer","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/teamManager","team manager","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/recordCompany","Record Company","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/RecordLabel",1
"http://dbpedia.org/property/singers","Singers","http://dbpedia.org/ontology/Song","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/singers","Singers","http://dbpedia.org/ontology/Single","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/podcast","podcast","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionShow",1
"http://dbpedia.org/property/otherdata","otherdata","http://dbpedia.org/ontology/AmusementParkAttraction","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/otherdata","otherdata","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/otherdata","otherdata","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Place",1
"http://dbpedia.org/property/frazioni","frazioni","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/Place",1
"http://dbpedia.org/property/frazioni","frazioni","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Island",1
"http://dbpedia.org/property/horsename","horsename","http://dbpedia.org/ontology/Horse","http://dbpedia.org/ontology/Horse",1
"http://dbpedia.org/property/podcast","podcast","http://dbpedia.org/ontology/RadioProgram","http://dbpedia.org/ontology/Website",1
"http://dbpedia.org/property/icao","ICAO","http://dbpedia.org/ontology/Airport","http://dbpedia.org/ontology/RadioStation",1
"http://dbpedia.org/property/orchestrations","orchestrations","http://dbpedia.org/ontology/Musical","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/speciesAuthority","species authority","http://dbpedia.org/ontology/Animal","http://dbpedia.org/ontology/Scientist",1
"http://dbpedia.org/property/formeroperator","formeroperator","http://dbpedia.org/ontology/Train","http://dbpedia.org/ontology/PublicTransitSystem",1
"http://dbpedia.org/property/formeroperator","formeroperator","http://dbpedia.org/ontology/Locomotive","http://dbpedia.org/ontology/PublicTransitSystem",1
"http://dbpedia.org/property/podcast","podcast","http://dbpedia.org/ontology/RadioProgram","http://dbpedia.org/ontology/RadioStation",1
"http://dbpedia.org/property/podcast","podcast","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/Website",1
"http://dbpedia.org/property/heutigerOrtsname","Heutiger Ortsname","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/CityDistrict",1
"http://dbpedia.org/property/firstYellowPlayer","first yellow player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/leader5Type","leader5 type","http://dbpedia.org/ontology/Legislature","http://dbpedia.org/ontology/Legislature",1
"http://dbpedia.org/property/dialectOf","dialect of","http://dbpedia.org/ontology/ProgrammingLanguage","http://dbpedia.org/ontology/ProgrammingLanguage",1
"http://dbpedia.org/property/splitFrom","split from","http://dbpedia.org/ontology/TradeUnion","http://dbpedia.org/ontology/TradeUnion",1
"http://dbpedia.org/property/imagecaption","imagecaption","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/HistoricPlace",1
"http://dbpedia.org/property/imagecaption","imagecaption","http://dbpedia.org/ontology/Drug","http://dbpedia.org/ontology/Mineral",1
"http://dbpedia.org/property/imagecaption","imagecaption","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/imagecaption","imagecaption","http://dbpedia.org/ontology/ChemicalCompound","http://dbpedia.org/ontology/Mineral",1
"http://dbpedia.org/property/splitFrom","split from","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/PoliticalParty",1
"http://dbpedia.org/property/rnaType","RNA type","http://dbpedia.org/ontology/Protein","http://dbpedia.org/ontology/Protein",1
"http://dbpedia.org/property/workingEditor","Working editor","http://dbpedia.org/ontology/Newspaper","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/workingEditor","Working editor","http://dbpedia.org/ontology/Newspaper","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/homePort","Home port","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/Place",1
"http://dbpedia.org/property/leader5Type","leader5 type","http://dbpedia.org/ontology/Legislature","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/leader5Type","leader5 type","http://dbpedia.org/ontology/Legislature","http://dbpedia.org/ontology/Event",1
"http://dbpedia.org/property/thesisTitle","thesis title","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Book",1
"http://dbpedia.org/property/community","community","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/defunct","defunct","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Holiday",1
"http://dbpedia.org/property/country1AdminDivisionsTitle","country1 admin divisions title","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/1stroundcity","1stRoundCity","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/clan","Clan","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/EthnicGroup",1
"http://dbpedia.org/property/thesisTitle","thesis title","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/thesisTitle","thesis title","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/thesisTitle","thesis title","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Scientist",1
"http://dbpedia.org/property/typeOfJet","type of jet","http://dbpedia.org/ontology/Aircraft","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/defendant","defendant","http://dbpedia.org/ontology/Publisher","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/application","application","http://dbpedia.org/ontology/Work","http://dbpedia.org/ontology/Work",1
"http://dbpedia.org/property/inscriptions","inscriptions","http://dbpedia.org/ontology/ReligiousBuilding","http://dbpedia.org/ontology/Language",1
"http://dbpedia.org/property/prevleague","prevleague","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/IceHockeyLeague",1
"http://dbpedia.org/property/createdBy","created by","http://dbpedia.org/ontology/Beverage","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/clan","Clan","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/EthnicGroup",1
"http://dbpedia.org/property/parental","parental","http://dbpedia.org/ontology/BusCompany","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/welshLeagueCupFinal","Welsh League Cup Final","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/SportsTeam",1
"http://dbpedia.org/property/competiton","competiton","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/SoccerLeague",1
"http://dbpedia.org/property/slipt","slipt","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/PoliticalParty",1
"http://dbpedia.org/property/supportedPlatformsOs","supported Platforms OS","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Software",1
"http://dbpedia.org/property/operated","operated","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/operated","operated","http://dbpedia.org/ontology/ArchitecturalStructure","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/operated","operated","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/operated","operated","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/operated","operated","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/GovernmentAgency",1
"http://dbpedia.org/property/season6Team","season6 team","http://dbpedia.org/ontology/LacrossePlayer","http://dbpedia.org/ontology/SportsTeam",1
"http://dbpedia.org/property/homeStrip","Home Strip","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/Colour",1
"http://dbpedia.org/property/premiershield","premiershield","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/SpeedwayTeam",1
"http://dbpedia.org/property/mountainRange","mountain range","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/MountainRange",1
"http://dbpedia.org/property/opt5n","opt5n","http://dbpedia.org/ontology/Mollusca","http://dbpedia.org/ontology/ChemicalCompound",1
"http://dbpedia.org/property/mountainRange","mountain range","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Mountain",1
"http://dbpedia.org/property/seventhTeam","seventh-team","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerClub",1
"http://dbpedia.org/property/hundred","hundred","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/claTeam","cla team","http://dbpedia.org/ontology/LacrossePlayer","http://dbpedia.org/ontology/LacrosseLeague",1
"http://dbpedia.org/property/recordLabel","Record Label","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/RecordLabel",1
"http://dbpedia.org/property/name1b","name1b","http://dbpedia.org/ontology/MilitaryPerson","http://dbpedia.org/ontology/Governor",1
"http://dbpedia.org/property/link3At","link3-at","http://dbpedia.org/ontology/AcademicJournal","http://dbpedia.org/ontology/Publisher",1
"http://dbpedia.org/property/link3At","link3-at","http://dbpedia.org/ontology/AcademicJournal","http://dbpedia.org/ontology/University",1
"http://dbpedia.org/property/recordLabel","Record Label","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/RecordLabel",1
"http://dbpedia.org/property/levels","levels","http://dbpedia.org/ontology/SoccerLeague","http://dbpedia.org/ontology/SoccerLeague",1
"http://dbpedia.org/property/minorReverseSubstrate(s)_","http://dbpedia.org/property/minorReverseSubstrate(s)_","http://dbpedia.org/ontology/ChemicalCompound","http://dbpedia.org/ontology/ChemicalCompound",1
"http://dbpedia.org/property/country1LeaderName","country1 leader name","http://dbpedia.org/ontology/Country","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/currentlyMembers","Currently members","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Band",1
"http://dbpedia.org/property/associatedPeople","Associated People","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/associatedPeople","Associated People","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/currentlyMembers","Currently members","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/currentlyMembers","Currently members","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/Band",1
"http://dbpedia.org/property/currentlyMembers","Currently members","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/propulsion","propulsion","http://dbpedia.org/ontology/Automobile","http://dbpedia.org/ontology/MeanOfTransportation",1
"http://dbpedia.org/property/name1b","name1b","http://dbpedia.org/ontology/Country","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/name1b","name1b","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Governor",1
"http://dbpedia.org/property/chiefOfStaffTitle","chief of staff title","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/GovernmentAgency",1
"http://dbpedia.org/property/upwards","upwards","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Village",1
"http://dbpedia.org/property/disposition","disposition","http://dbpedia.org/ontology/Locomotive","http://dbpedia.org/ontology/RailwayLine",1
"http://dbpedia.org/property/disposition","disposition","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/RailwayLine",1
"http://dbpedia.org/property/siège","siège","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/streak","streak","http://dbpedia.org/ontology/Mineral","http://dbpedia.org/ontology/Colour",1
"http://dbpedia.org/property/taxDomain","Tax domain","http://dbpedia.org/ontology/HumanGene","http://dbpedia.org/ontology/Disease",1
"http://dbpedia.org/property/deputyOf","deputy of","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/deputyOf","deputy of","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/disposition","disposition","http://dbpedia.org/ontology/Locomotive","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/chiefOfStaffTitle","chief of staff title","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/MilitaryUnit",1
"http://dbpedia.org/property/subgenusAuthority","subgenus authority","http://dbpedia.org/ontology/Insect","http://dbpedia.org/ontology/Scientist",1
"http://dbpedia.org/property/acb","ACB","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/SoccerManager",1
"http://dbpedia.org/property/sourceLocation","source location","http://dbpedia.org/ontology/River","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/country1LeaderName","country1 leader name","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/champCarTeam","Champ Car Team","http://dbpedia.org/ontology/FormulaOneRacer","http://dbpedia.org/ontology/TradeUnion",1
"http://dbpedia.org/property/champCarTeam","Champ Car Team","http://dbpedia.org/ontology/FormulaOneRacer","http://dbpedia.org/ontology/FormulaOneTeam",1
"http://dbpedia.org/property/album6Label","album6-label","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/RecordLabel",1
"http://dbpedia.org/property/finalsChamp","finals champ","http://dbpedia.org/ontology/BaseballSeason","http://dbpedia.org/ontology/BaseballTeam",1
"http://dbpedia.org/property/finalsChamp","finals champ","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/HockeyTeam",1
"http://dbpedia.org/property/finalsChamp","finals champ","http://dbpedia.org/ontology/SportsTeamMember","http://dbpedia.org/ontology/NCAATeamSeason",1
"http://dbpedia.org/property/concertHall","concert hall","http://dbpedia.org/ontology/HistoricBuilding","http://dbpedia.org/ontology/HistoricBuilding",1
"http://dbpedia.org/property/concertHall","concert hall","http://dbpedia.org/ontology/ArchitecturalStructure","http://dbpedia.org/ontology/Venue",1
"http://dbpedia.org/property/concertHall","concert hall","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/Building",1
"http://dbpedia.org/property/sisterAgency","sister agency","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/missRep.Dom.Tierra","Miss Rep. Dom. Tierra","http://dbpedia.org/ontology/BeautyQueen","http://dbpedia.org/ontology/BeautyQueen",1
"http://dbpedia.org/property/munAdmctrOf","mun admctr of","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/smallestStadium","smallest stadium","http://dbpedia.org/ontology/SoccerLeague","http://dbpedia.org/ontology/Stadium",1
"http://dbpedia.org/property/showMedals","show-medals","http://dbpedia.org/ontology/Wrestler","http://dbpedia.org/ontology/Award",1
"http://dbpedia.org/property/row73Text","row7-3-text","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/Aircraft",1
"http://dbpedia.org/property/acb","ACB","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/SoccerManager",1
"http://dbpedia.org/property/re2Starter","RE2 Starter","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/AmericanFootballPlayer",1
"http://dbpedia.org/property/name16g","name16g","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/name16g","name16g","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/overruled","Overruled","http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase","http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase",1
"http://dbpedia.org/property/nowLives","now lives","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/nowLives","now lives","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/supersedingAgency","superseding agency","http://dbpedia.org/ontology/GovernmentAgency","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/supersedingAgency","superseding agency","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/country1LeaderName","country1 leader name","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/display","display","http://dbpedia.org/ontology/InformationAppliance","http://dbpedia.org/ontology/ArchitecturalStructure",1
"http://dbpedia.org/property/display","display","http://dbpedia.org/ontology/InformationAppliance","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/display","display","http://dbpedia.org/ontology/InformationAppliance","http://dbpedia.org/ontology/Place",1
"http://dbpedia.org/property/display","display","http://dbpedia.org/ontology/Device","http://dbpedia.org/ontology/Device",1
"http://dbpedia.org/property/display","display","http://dbpedia.org/ontology/InformationAppliance","http://dbpedia.org/ontology/Device",1
"http://dbpedia.org/property/display","display","http://dbpedia.org/ontology/InformationAppliance","http://dbpedia.org/ontology/Colour",1
"http://dbpedia.org/property/country1LeaderName","country1 leader name","http://dbpedia.org/ontology/Country","http://dbpedia.org/ontology/PoliticalParty",1
"http://dbpedia.org/property/c7Name","c7 name","http://dbpedia.org/ontology/Election","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/xvalue","xvalue","http://dbpedia.org/ontology/Canal","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/xvalue","xvalue","http://dbpedia.org/ontology/Canal","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/photoNotes","photo notes","http://dbpedia.org/ontology/Road","http://dbpedia.org/ontology/Bridge",1
"http://dbpedia.org/property/restrictions","restrictions","http://dbpedia.org/ontology/TopLevelDomain","http://dbpedia.org/ontology/Language",1
"http://dbpedia.org/property/navalArchitect","Naval Architect","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/execProducer","exec producer","http://dbpedia.org/ontology/RadioProgram","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/sucType","suc-type","http://dbpedia.org/ontology/Noble","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/sucType","suc-type","http://dbpedia.org/ontology/Royalty","http://dbpedia.org/ontology/Royalty",1
"http://dbpedia.org/property/restrictions","restrictions","http://dbpedia.org/ontology/Road","http://dbpedia.org/ontology/Bridge",1
"http://dbpedia.org/property/sucType","suc-type","http://dbpedia.org/ontology/Royalty","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/prpresident","prpresident","http://dbpedia.org/ontology/TimePeriod","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/prpresident","prpresident","http://dbpedia.org/ontology/TimePeriod","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/prpresident","prpresident","http://dbpedia.org/ontology/President","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/prpresident","prpresident","http://dbpedia.org/ontology/President","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/subdivisionNname","subdivision nname","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/notableBooks","notable books","http://dbpedia.org/ontology/ConcentrationCamp","http://dbpedia.org/ontology/Book",1
"http://dbpedia.org/property/postdoc","postdoc","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/University",1
"http://dbpedia.org/property/renStrEngineer","ren str engineer","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/MilitaryUnit",1
"http://dbpedia.org/property/renStrEngineer","ren str engineer","http://dbpedia.org/ontology/Venue","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/deathPlac","death plac","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/previousTeams","previous teams","http://dbpedia.org/ontology/Athlete","http://dbpedia.org/ontology/University",1
"http://dbpedia.org/property/justiceClergyInstruction","Justice Clergy Instruction","http://dbpedia.org/ontology/President","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/downwards","downwards","http://dbpedia.org/ontology/MilitaryStructure","http://dbpedia.org/ontology/Place",1
"http://dbpedia.org/property/recordClass","Record class","http://dbpedia.org/ontology/ArchitecturalStructure","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/placeDeath","Place Death","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/sessionAlt","session alt","http://dbpedia.org/ontology/Legislature","http://dbpedia.org/ontology/HistoricPlace",1
"http://dbpedia.org/property/homeGround","home ground","http://dbpedia.org/ontology/RugbyClub","http://dbpedia.org/ontology/Stadium",1
"http://dbpedia.org/property/homeGround","home ground","http://dbpedia.org/ontology/SportsTeam","http://dbpedia.org/ontology/Stadium",1
"http://dbpedia.org/property/row103Text","row10-3-text","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/Aircraft",1
